character	syllable	initial	medial	nuclues	terminal	tone	percentage
孡	t'ai	t'	undefined	undefined	undefined	0	null
珆	jii	j	undefined	undefined	undefined	0	null
胎	t'ai	t'	undefined	undefined	undefined	0	null
台	t'ai	t'	undefined	undefined	undefined	0	null
台	ji	j	undefined	undefined	undefined	0	5
邰	t'ai	t'	undefined	undefined	undefined	0	null
抬	tr'i	tr'	undefined	undefined	undefined	0	null
苔	dai	d	undefined	undefined	undefined	0	null
炱	dai	d	undefined	undefined	undefined	0	null
菭	dai	d	undefined	undefined	undefined	0	null
菭	drii	dr	undefined	undefined	undefined	0	null
跆	dai	d	undefined	undefined	undefined	0	null
臺	dai	d	undefined	undefined	undefined	0	null
颱	dai	d	undefined	undefined	undefined	0	null
駘	dai	d	undefined	undefined	undefined	0	null
駘	dai	d	undefined	undefined	undefined	1	null
䈚	dai	d	undefined	undefined	undefined	0	null
䈚	dai	d	undefined	undefined	undefined	1	null
䈚	si	s	undefined	undefined	undefined	1	null
儓	dai	d	undefined	undefined	undefined	0	null
儓	t'ai	t'	undefined	undefined	undefined	2	null
鮐	t'ai	t'	undefined	undefined	undefined	0	null
擡	dai	d	undefined	undefined	undefined	0	null
薹	dai	d	undefined	undefined	undefined	0	null
嬯	dai	d	undefined	undefined	undefined	0	null
檯	dai	d	undefined	undefined	undefined	0	null
籉	dai	d	undefined	undefined	undefined	0	null
呔	tai	t	undefined	undefined	undefined	0	null
㘆	t'ai	t'	undefined	undefined	undefined	1	null
太	t'ad	t'	undefined	undefined	undefined	2	null
忕	dad	d	undefined	undefined	undefined	2	null
忕	t'ad	t'	undefined	undefined	undefined	2	null
忕	ʣjed	ʣj	undefined	undefined	undefined	2	null
汰	t'ad	t'	undefined	undefined	undefined	2	null
肽	t'ad	t'	undefined	undefined	undefined	2	null
泰	t'ad	t'	undefined	undefined	undefined	2	null
酞	t'ad	t'	undefined	undefined	undefined	2	null
鈦	t'ad	t'	undefined	undefined	undefined	2	null
態	t'ai	t'	undefined	undefined	undefined	2	null
坍	t'am	t'	undefined	undefined	undefined	0	null
㘱	t'am	t'	undefined	undefined	undefined	0	null
貪	t'om	t'	undefined	undefined	undefined	0	null
痑	ta	t	undefined	undefined	undefined	2	null
痑	t'a	t'	undefined	undefined	undefined	0	null
痑	t'an	t'	undefined	undefined	undefined	0	null
㴂	t'am	t'	undefined	undefined	undefined	0	null
㨏	t'an	t'	undefined	undefined	undefined	0	null
㵅	t'om	t'	undefined	undefined	undefined	0	null
嘽	ʦj'en	ʦj'	undefined	undefined	undefined	1	null
嘽	t'an	t'	undefined	undefined	undefined	0	null
潬	dan	d	undefined	undefined	undefined	1	null
䆱	t'am	t'	undefined	undefined	undefined	0	null
䆱	t'am	t'	undefined	undefined	undefined	2	null
擹	t'an	t'	undefined	undefined	undefined	0	null
攤	nan	n	undefined	undefined	undefined	2	null
攤	nan	n	undefined	undefined	undefined	1	null
攤	t'an	t'	undefined	undefined	undefined	0	null
灘	xan	x	undefined	undefined	undefined	1	null
灘	nan	n	undefined	undefined	undefined	2	null
灘	t'an	t'	undefined	undefined	undefined	0	null
癱	t'an	t'	undefined	undefined	undefined	0	null
倓	dam	d	undefined	undefined	undefined	0	null
倓	dam	d	undefined	undefined	undefined	2	null
倓	dom	d	undefined	undefined	undefined	1	null
郯	dam	d	undefined	undefined	undefined	0	null
惔	dam	d	undefined	undefined	undefined	0	null
惔	dam	d	undefined	undefined	undefined	2	null
惔	dam	d	undefined	undefined	undefined	1	null
覃	dom	d	undefined	undefined	undefined	0	null
覃	zim	z	undefined	undefined	undefined	0	null
痰	dam	d	undefined	undefined	undefined	0	null
談	dam	d	undefined	undefined	undefined	0	null
潭	dom	d	undefined	undefined	undefined	0	null
潭	jim	j	undefined	undefined	undefined	1	null
憛	t'om	t'	undefined	undefined	undefined	2	null
壇	dan	d	undefined	undefined	undefined	0	null
橝	dem	d	undefined	undefined	undefined	1	null
橝	dom	d	undefined	undefined	undefined	0	null
曇	dom	d	undefined	undefined	undefined	0	null
㽑	dom	d	undefined	undefined	undefined	0	null
檀	dan	d	undefined	undefined	undefined	0	null
藫	dom	d	undefined	undefined	undefined	0	null
罈	dom	d	undefined	undefined	undefined	0	null
䊤	dom	d	undefined	undefined	undefined	0	null
䊤	dom	d	undefined	undefined	undefined	1	null
壜	dom	d	undefined	undefined	undefined	0	null
醰	dom	d	undefined	undefined	undefined	2	null
醰	dom	d	undefined	undefined	undefined	1	null
貚	dan	d	undefined	undefined	undefined	0	null
貚	den	d	undefined	undefined	undefined	0	null
譚	dom	d	undefined	undefined	undefined	0	null
譚	dom	d	undefined	undefined	undefined	1	null
譠	t'an	t'	undefined	undefined	undefined	0	null
譠	tren	tr	undefined	undefined	undefined	0	null
忐	t'am	t'	undefined	undefined	undefined	1	null
坦	t'an	t'	undefined	undefined	undefined	1	null
䏙	t'om	t'	undefined	undefined	undefined	1	null
袒	dan	d	undefined	undefined	undefined	1	null
袒	dren	dr	undefined	undefined	undefined	2	null
菼	t'am	t'	undefined	undefined	undefined	1	null
毯	t'am	t'	undefined	undefined	undefined	1	null
䦔	t'an	t'	undefined	undefined	undefined	1	null
鉭	t'an	t'	undefined	undefined	undefined	1	null
嗿	t'om	t'	undefined	undefined	undefined	1	null
醓	t'om	t'	undefined	undefined	undefined	1	null
襢	dan	d	undefined	undefined	undefined	1	null
襢	trien	tr	undefined	undefined	undefined	2	null
襢	trien	tr	undefined	undefined	undefined	1	null
炭	t'an	t'	undefined	undefined	undefined	2	null
探	t'om	t'	undefined	undefined	undefined	2	null
探	t'om	t'	undefined	undefined	undefined	0	1
湠	t'an	t'	undefined	undefined	undefined	2	null
㛶	t'an	t'	undefined	undefined	undefined	2	null
僋	lom	l	undefined	undefined	undefined	2	null
僋	t'om	t'	undefined	undefined	undefined	0	null
僋	t'om	t'	undefined	undefined	undefined	2	null
碳	t'an	t'	undefined	undefined	undefined	2	null
嘆	t'an	t'	undefined	undefined	undefined	0	null
嘆	t'an	t'	undefined	undefined	undefined	2	null
舕	t'am	t'	undefined	undefined	undefined	2	null
撢	jim	j	undefined	undefined	undefined	0	null
撢	t'om	t'	undefined	undefined	undefined	0	null
撢	t'om	t'	undefined	undefined	undefined	2	null
歎	t'an	t'	undefined	undefined	undefined	2	null
賧	t'am	t'	undefined	undefined	undefined	2	null
䐺	t'om	t'	undefined	undefined	undefined	2	null
湯	t'aŋ	t'	undefined	undefined	undefined	0	null
湯	t'aŋ	t'	undefined	undefined	undefined	2	null
湯	sjaŋ	sj	undefined	undefined	undefined	0	2
耥	t'aŋ	t'	undefined	undefined	undefined	1	null
蝪	t'aŋ	t'	undefined	undefined	undefined	0	null
羰	t'aŋ	t'	undefined	undefined	undefined	0	null
薚	t'aŋ	t'	undefined	undefined	undefined	0	null
闛	daŋ	d	undefined	undefined	undefined	0	null
闛	t'aŋ	t'	undefined	undefined	undefined	0	null
鼞	t'aŋ	t'	undefined	undefined	undefined	0	null
坣	daŋ	d	undefined	undefined	undefined	0	null
唐	daŋ	d	undefined	undefined	undefined	0	null
堂	daŋ	d	undefined	undefined	undefined	0	null
棠	daŋ	d	undefined	undefined	undefined	0	null
啺	daŋ	d	undefined	undefined	undefined	0	null
傏	daŋ	d	undefined	undefined	undefined	0	null
䧜	daŋ	d	undefined	undefined	undefined	0	null
塘	daŋ	d	undefined	undefined	undefined	0	null
搪	daŋ	d	undefined	undefined	undefined	0	null
蓎	daŋ	d	undefined	undefined	undefined	0	null
䣘	daŋ	d	undefined	undefined	undefined	0	null
嵣	daŋ	d	undefined	undefined	undefined	2	null
嵣	daŋ	d	undefined	undefined	undefined	1	null
溏	daŋ	d	undefined	undefined	undefined	0	null
隚	daŋ	d	undefined	undefined	undefined	0	null
瑭	daŋ	d	undefined	undefined	undefined	0	null
榶	daŋ	d	undefined	undefined	undefined	0	null
㼺	daŋ	d	undefined	undefined	undefined	0	null
㲥	daŋ	d	undefined	undefined	undefined	0	null
煻	daŋ	d	undefined	undefined	undefined	0	null
樘	daŋ	d	undefined	undefined	undefined	0	null
樘	tr'aŋ	tr'	undefined	undefined	undefined	0	null
磄	daŋ	d	undefined	undefined	undefined	0	null
膛	daŋ	d	undefined	undefined	undefined	0	null
橖	daŋ	d	undefined	undefined	undefined	0	null
踼	daŋ	d	undefined	undefined	undefined	0	null
踼	daŋ	d	undefined	undefined	undefined	2	null
踼	t'aŋ	t'	undefined	undefined	undefined	0	null
踼	t'aŋ	t'	undefined	undefined	undefined	1	null
螗	daŋ	d	undefined	undefined	undefined	0	null
篖	daŋ	d	undefined	undefined	undefined	0	null
糖	daŋ	d	undefined	undefined	undefined	0	null
赯	daŋ	d	undefined	undefined	undefined	0	null
醣	daŋ	d	undefined	undefined	undefined	0	null
螳	daŋ	d	undefined	undefined	undefined	0	null
餳	daŋ	d	undefined	undefined	undefined	0	null
餳	zieŋ	z	undefined	undefined	undefined	0	null
糛	daŋ	d	undefined	undefined	undefined	0	null
䉎	daŋ	d	undefined	undefined	undefined	0	null
鎕	daŋ	d	undefined	undefined	undefined	0	null
餹	daŋ	d	undefined	undefined	undefined	0	null
鏜	t'aŋ	t'	undefined	undefined	undefined	0	null
鶶	daŋ	d	undefined	undefined	undefined	0	null
帑	no	n	undefined	undefined	undefined	0	null
帑	t'aŋ	t'	undefined	undefined	undefined	1	null
倘	t'aŋ	t'	undefined	undefined	undefined	1	null
偒	t'aŋ	t'	undefined	undefined	undefined	1	null
淌	t'aŋ	t'	undefined	undefined	undefined	1	null
㼒	t'aŋ	t'	undefined	undefined	undefined	1	null
躺	t'aŋ	t'	undefined	undefined	undefined	1	null
儻	taŋ	t	undefined	undefined	undefined	1	null
儻	t'aŋ	t'	undefined	undefined	undefined	2	null
儻	t'aŋ	t'	undefined	undefined	undefined	1	null
戃	t'aŋ	t'	undefined	undefined	undefined	1	null
曭	t'aŋ	t'	undefined	undefined	undefined	1	null
爣	t'aŋ	t'	undefined	undefined	undefined	1	null
矘	t'aŋ	t'	undefined	undefined	undefined	1	null
㿩	t'aŋ	t'	undefined	undefined	undefined	1	null
趟	traŋ	tr	undefined	undefined	undefined	0	null
趟	traŋ	tr	undefined	undefined	undefined	2	null
燙	t'aŋ	t'	undefined	undefined	undefined	2	null
鐋	t'aŋ	t'	undefined	undefined	undefined	2	null
弢	t'au	t'	undefined	undefined	undefined	0	null
掏	dau	d	undefined	undefined	undefined	0	null
掏	t'au	t'	undefined	undefined	undefined	0	1
絛	t'au	t'	undefined	undefined	undefined	0	null
詜	t'au	t'	undefined	undefined	undefined	0	null
搯	t'au	t'	undefined	undefined	undefined	0	null
幍	t'au	t'	undefined	undefined	undefined	0	null
滔	t'au	t'	undefined	undefined	undefined	0	null
慆	t'au	t'	undefined	undefined	undefined	0	null
瑫	t'au	t'	undefined	undefined	undefined	0	null
槄	t'au	t'	undefined	undefined	undefined	0	null
槄	t'au	t'	undefined	undefined	undefined	1	null
䈱	t'au	t'	undefined	undefined	undefined	0	null
縚	t'au	t'	undefined	undefined	undefined	0	null
謟	t'au	t'	undefined	undefined	undefined	0	null
謟	t'au	t'	undefined	undefined	undefined	2	null
濤	dau	d	undefined	undefined	undefined	0	null
燾	dau	d	undefined	undefined	undefined	0	null
燾	dau	d	undefined	undefined	undefined	2	null
㹗	ʦj'-ai	ʦj'-	undefined	undefined	undefined	0	null
㹗	t'au	t'	undefined	undefined	undefined	0	null
韜	t'au	t'	undefined	undefined	undefined	0	null
韜	t'au	t'	undefined	undefined	undefined	2	null
饕	t'au	t'	undefined	undefined	undefined	0	null
匋	dau	d	undefined	undefined	undefined	0	null
咷	dau	d	undefined	undefined	undefined	0	null
咷	t'eu	t'	undefined	undefined	undefined	2	null
逃	dau	d	undefined	undefined	undefined	0	null
洮	jeu	j	undefined	undefined	undefined	0	null
洮	t'au	t'	undefined	undefined	undefined	0	null
桃	dau	d	undefined	undefined	undefined	0	null
陶	dau	d	undefined	undefined	undefined	0	null
陶	jeu	j	undefined	undefined	undefined	0	1
萄	dau	d	undefined	undefined	undefined	0	null
啕	dau	d	undefined	undefined	undefined	0	null
淘	dau	d	undefined	undefined	undefined	0	null
䛌	dau	d	undefined	undefined	undefined	0	null
裪	dau	d	undefined	undefined	undefined	0	null
鞀	dau	d	undefined	undefined	undefined	0	null
蜪	dau	d	undefined	undefined	undefined	0	null
蜪	t'au	t'	undefined	undefined	undefined	0	null
綯	dau	d	undefined	undefined	undefined	0	null
鞉	dau	d	undefined	undefined	undefined	0	null
䛬	dau	d	undefined	undefined	undefined	0	null
駣	dau	d	undefined	undefined	undefined	0	null
駣	dau	d	undefined	undefined	undefined	1	null
駣	drieu	dr	undefined	undefined	undefined	1	null
騊	dau	d	undefined	undefined	undefined	0	null
檮	dau	d	undefined	undefined	undefined	0	null
檮	driu	dr	undefined	undefined	undefined	0	null
檮	tau	t	undefined	undefined	undefined	1	null
鼗	dau	d	undefined	undefined	undefined	0	null
䬞	dau	d	undefined	undefined	undefined	0	null
䬞	driu	dr	undefined	undefined	undefined	0	null
討	t'au	t'	undefined	undefined	undefined	1	null
套	t'au	t'	undefined	undefined	undefined	2	null
忑	t'oŋ	t'	undefined	undefined	undefined	3	null
忒	t'oŋ	t'	undefined	undefined	undefined	3	null
貣	doŋ	d	undefined	undefined	undefined	3	null
貣	t'oŋ	t'	undefined	undefined	undefined	3	null
特	doŋ	d	undefined	undefined	undefined	3	null
㧹	t'oŋ	t'	undefined	undefined	undefined	3	null
脦	t'oŋ	t'	undefined	undefined	undefined	3	null
㥂	t'oŋ	t'	undefined	undefined	undefined	3	null
慝	t'oŋ	t'	undefined	undefined	undefined	3	null
鋱	t'oŋ	t'	undefined	undefined	undefined	3	null
膯	t'oŋ	t'	undefined	undefined	undefined	0	null
鼟	t'oŋ	t'	undefined	undefined	undefined	0	null
疼	duuŋ	d	undefined	undefined	undefined	0	null
幐	doŋ	d	undefined	undefined	undefined	0	null
幐	doŋ	d	undefined	undefined	undefined	2	null
滕	doŋ	d	undefined	undefined	undefined	0	null
螣	doŋ	d	undefined	undefined	undefined	3	null
螣	doŋ	d	undefined	undefined	undefined	0	null
螣	drim	dr	undefined	undefined	undefined	1	null
縢	doŋ	d	undefined	undefined	undefined	0	null
謄	doŋ	d	undefined	undefined	undefined	0	null
藤	doŋ	d	undefined	undefined	undefined	0	null
儯	doŋ	d	undefined	undefined	undefined	0	null
騰	doŋ	d	undefined	undefined	undefined	0	null
籐	doŋ	d	undefined	undefined	undefined	0	null
鰧	doŋ	d	undefined	undefined	undefined	0	null
鰧	drim	dr	undefined	undefined	undefined	1	null
剔	t'eŋ	t'	undefined	undefined	undefined	3	null
梯	t'e	t'	undefined	undefined	undefined	0	null
㔸	t'e	t'	undefined	undefined	undefined	0	null
踢	t'eŋ	t'	undefined	undefined	undefined	3	null
銻	de	d	undefined	undefined	undefined	0	null
䢰	t'eŋ	t'	undefined	undefined	undefined	3	null
䖙	de	d	undefined	undefined	undefined	0	null
䖙	t'e	t'	undefined	undefined	undefined	0	null
鷈	t'e	t'	undefined	undefined	undefined	0	null
扌	sju	sj	undefined	undefined	undefined	1	null
厗	de	d	undefined	undefined	undefined	0	null
㖒	de	d	undefined	undefined	undefined	0	null
提	de	d	undefined	undefined	undefined	0	null
提	ʣje	ʣj	undefined	undefined	undefined	0	null
啼	de	d	undefined	undefined	undefined	0	null
罤	de	d	undefined	undefined	undefined	0	null
崹	de	d	undefined	undefined	undefined	0	null
稊	de	d	undefined	undefined	undefined	0	null
渧	te	t	undefined	undefined	undefined	2	null
媞	de	d	undefined	undefined	undefined	0	null
媞	de	d	undefined	undefined	undefined	1	null
媞	ʣje	ʣj	undefined	undefined	undefined	1	null
瑅	de	d	undefined	undefined	undefined	0	null
嗁	de	d	undefined	undefined	undefined	0	null
㡗	de	d	undefined	undefined	undefined	0	null
㡗	xe	x	undefined	undefined	undefined	0	null
䬫	de	d	undefined	undefined	undefined	0	null
䬫	te	t	undefined	undefined	undefined	0	null
綈	de	d	undefined	undefined	undefined	0	null
䨑	de	d	undefined	undefined	undefined	0	null
褆	de	d	undefined	undefined	undefined	0	null
褆	drie	dr	undefined	undefined	undefined	1	null
褆	ʣje	ʣj	undefined	undefined	undefined	1	null
蕛	de	d	undefined	undefined	undefined	0	null
蝭	de	d	undefined	undefined	undefined	0	null
蝭	te	t	undefined	undefined	undefined	2	null
䬾	de	d	undefined	undefined	undefined	0	null
緹	de	d	undefined	undefined	undefined	0	null
緹	t'e	t'	undefined	undefined	undefined	1	null
趧	de	d	undefined	undefined	undefined	0	null
醍	de	d	undefined	undefined	undefined	0	null
醍	t'e	t'	undefined	undefined	undefined	1	null
蹄	de	d	undefined	undefined	undefined	0	null
䚣	de	d	undefined	undefined	undefined	0	null
䚣	te	t	undefined	undefined	undefined	0	null
鴺	de	d	undefined	undefined	undefined	0	null
鴺	jii	j	undefined	undefined	undefined	0	null
蹏	de	d	undefined	undefined	undefined	0	null
謕	de	d	undefined	undefined	undefined	0	null
謕	sie	s	undefined	undefined	undefined	0	null
謕	t'e	t'	undefined	undefined	undefined	0	null
題	de	d	undefined	undefined	undefined	0	null
題	de	d	undefined	undefined	undefined	2	null
鮷	de	d	undefined	undefined	undefined	0	null
鵜	de	d	undefined	undefined	undefined	0	null
騠	de	d	undefined	undefined	undefined	0	null
鯷	de	d	undefined	undefined	undefined	0	null
鯷	de	d	undefined	undefined	undefined	2	null
鯷	ʣje	ʣj	undefined	undefined	undefined	2	null
䱱	de	d	undefined	undefined	undefined	0	null
鶙	de	d	undefined	undefined	undefined	0	null
鷤	dan	d	undefined	undefined	undefined	0	null
鷤	de	d	undefined	undefined	undefined	0	null
鷤	de	d	undefined	undefined	undefined	2	null
体	buon	b	undefined	undefined	undefined	1	null
軆	t'e	t'	undefined	undefined	undefined	1	null
䪆	t'e	t'	undefined	undefined	undefined	1	null
體	t'e	t'	undefined	undefined	undefined	1	null
戻	t'e	t'	undefined	undefined	undefined	2	null
剃	t'e	t'	undefined	undefined	undefined	2	null
洟	jii	j	undefined	undefined	undefined	0	null
洟	t'e	t'	undefined	undefined	undefined	2	null
挮	t'e	t'	undefined	undefined	undefined	1	null
倜	t'eŋ	t'	undefined	undefined	undefined	3	null
逖	t'eŋ	t'	undefined	undefined	undefined	3	null
涕	t'e	t'	undefined	undefined	undefined	2	null
涕	t'e	t'	undefined	undefined	undefined	1	null
悌	de	d	undefined	undefined	undefined	2	null
悌	de	d	undefined	undefined	undefined	1	null
逷	t'eŋ	t'	undefined	undefined	undefined	3	null
悐	t'eŋ	t'	undefined	undefined	undefined	3	null
惕	t'eŋ	t'	undefined	undefined	undefined	3	null
屜	t'e	t'	undefined	undefined	undefined	2	null
替	t'e	t'	undefined	undefined	undefined	2	null
裼	seŋ	s	undefined	undefined	undefined	3	null
殢	xe	x	undefined	undefined	undefined	2	null
殢	t'e	t'	undefined	undefined	undefined	2	null
㬱	t'e	t'	undefined	undefined	undefined	2	null
䎮	t'e	t'	undefined	undefined	undefined	2	null
鬀	de	d	undefined	undefined	undefined	2	null
鬀	t'e	t'	undefined	undefined	undefined	2	null
嚏	te	t	undefined	undefined	undefined	2	null
䯜	sieŋ	s	undefined	undefined	undefined	3	null
䯜	t'eŋ	t'	undefined	undefined	undefined	3	null
鬄	sieŋ	s	undefined	undefined	undefined	3	null
嚔	te	t	undefined	undefined	undefined	2	null
籊	deŋ	d	undefined	undefined	undefined	3	null
籊	t'eŋ	t'	undefined	undefined	undefined	3	null
趯	t'eŋ	t'	undefined	undefined	undefined	3	null
天	t'en	t'	undefined	undefined	undefined	0	null
兲	t'en	t'	undefined	undefined	undefined	0	null
䒶	t'en	t'	undefined	undefined	undefined	0	null
添	t'em	t'	undefined	undefined	undefined	0	null
黇	t'em	t'	undefined	undefined	undefined	0	null
田	den	d	undefined	undefined	undefined	0	null
沺	den	d	undefined	undefined	undefined	0	null
盷	huen	h	undefined	undefined	undefined	0	null
畋	den	d	undefined	undefined	undefined	0	null
畋	den	d	undefined	undefined	undefined	2	null
恬	dem	d	undefined	undefined	undefined	0	null
菾	dem	d	undefined	undefined	undefined	0	null
甜	dem	d	undefined	undefined	undefined	0	null
䟧	den	d	undefined	undefined	undefined	0	null
湉	dem	d	undefined	undefined	undefined	0	null
填	den	d	undefined	undefined	undefined	0	null
填	den	d	undefined	undefined	undefined	2	2
填	trin	tr	undefined	undefined	undefined	2	2
搷	den	d	undefined	undefined	undefined	0	null
塡	den	d	undefined	undefined	undefined	0	null
塡	den	d	undefined	undefined	undefined	2	2
塡	trin	tr	undefined	undefined	undefined	0	2
塡	trin	tr	undefined	undefined	undefined	2	2
䡘	den	d	undefined	undefined	undefined	0	null
緂	ʦj'em	ʦj'	undefined	undefined	undefined	0	null
緂	t'am	t'	undefined	undefined	undefined	0	null
緂	t'am	t'	undefined	undefined	undefined	1	null
㽐	xem	x	undefined	undefined	undefined	0	null
磌	ʦjin	ʦj	undefined	undefined	undefined	0	null
磌	den	d	undefined	undefined	undefined	0	null
窴	den	d	undefined	undefined	undefined	0	null
窴	den	d	undefined	undefined	undefined	2	null
闐	den	d	undefined	undefined	undefined	0	null
闐	den	d	undefined	undefined	undefined	2	null
鷏	den	d	undefined	undefined	undefined	0	null
鷆	den	d	undefined	undefined	undefined	0	null
忝	t'em	t'	undefined	undefined	undefined	2	null
忝	t'em	t'	undefined	undefined	undefined	1	null
殄	den	d	undefined	undefined	undefined	1	null
䄼	t'em	t'	undefined	undefined	undefined	1	null
淟	t'en	t'	undefined	undefined	undefined	1	null
悿	t'em	t'	undefined	undefined	undefined	1	null
㥏	t'en	t'	undefined	undefined	undefined	1	null
琠	ten	t	undefined	undefined	undefined	1	null
琠	t'en	t'	undefined	undefined	undefined	1	null
晪	t'en	t'	undefined	undefined	undefined	1	null
腆	t'en	t'	undefined	undefined	undefined	1	null
痶	t'en	t'	undefined	undefined	undefined	1	null
舔	t'em	t'	undefined	undefined	undefined	1	null
餂	t'em	t'	undefined	undefined	undefined	1	null
賟	t'en	t'	undefined	undefined	undefined	1	null
䠄	t'en	t'	undefined	undefined	undefined	1	null
靦	t'en	t'	undefined	undefined	undefined	1	null
錪	ten	t	undefined	undefined	undefined	1	null
錪	t'en	t'	undefined	undefined	undefined	1	null
㐁	t'em	t'	undefined	undefined	undefined	2	null
㐁	t'om	t'	undefined	undefined	undefined	2	null
掭	t'em	t'	undefined	undefined	undefined	2	null
㮇	t'em	t'	undefined	undefined	undefined	2	null
瑱	t'en	t'	undefined	undefined	undefined	2	null
瑱	trin	tr	undefined	undefined	undefined	2	null
睼	t'en	t'	undefined	undefined	undefined	2	null
舚	t'em	t'	undefined	undefined	undefined	0	null
舚	t'em	t'	undefined	undefined	undefined	2	null
佻	deu	d	undefined	undefined	undefined	0	null
佻	teu	t	undefined	undefined	undefined	1	null
佻	t'eu	t'	undefined	undefined	undefined	0	null
挑	t'eu	t'	undefined	undefined	undefined	0	null
挑	deu	d	undefined	undefined	undefined	1	10
挑	t'au	t'	undefined	undefined	undefined	0	1
庣	t'eu	t'	undefined	undefined	undefined	0	null
恌	jeu	j	undefined	undefined	undefined	0	null
恌	t'eu	t'	undefined	undefined	undefined	0	null
祧	t'eu	t'	undefined	undefined	undefined	0	null
聎	t'eu	t'	undefined	undefined	undefined	0	null
䒒	teu	t	undefined	undefined	undefined	0	null
芀	deu	d	undefined	undefined	undefined	0	null
苕	deu	d	undefined	undefined	undefined	0	null
岧	deu	d	undefined	undefined	undefined	0	null
迢	deu	d	undefined	undefined	undefined	0	null
條	deu	d	undefined	undefined	undefined	0	null
笤	deu	d	undefined	undefined	undefined	0	null
蓧	deŋ	d	undefined	undefined	undefined	3	null
蓧	t'eu	t'	undefined	undefined	undefined	0	null
蓨	t'eŋ	t'	undefined	undefined	undefined	3	null
樤	deu	d	undefined	undefined	undefined	0	null
蜩	deu	d	undefined	undefined	undefined	0	null
髫	deu	d	undefined	undefined	undefined	0	null
鋚	deu	d	undefined	undefined	undefined	0	null
䩦	deu	d	undefined	undefined	undefined	0	null
鯈	driu	dr	undefined	undefined	undefined	0	null
䯾	ʦju	ʦj	undefined	undefined	undefined	2	null
䯾	deu	d	undefined	undefined	undefined	0	null
䯾	teu	t	undefined	undefined	undefined	0	null
儵	sjuŋ	sj	undefined	undefined	undefined	3	null
䱔	ju	j	undefined	undefined	undefined	0	null
齠	deu	d	undefined	undefined	undefined	0	null
鰷	deu	d	undefined	undefined	undefined	0	null
窕	deu	d	undefined	undefined	undefined	1	null
䠷	t'eu	t'	undefined	undefined	undefined	1	null
誂	deu	d	undefined	undefined	undefined	1	null
窱	t'eu	t'	undefined	undefined	undefined	2	null
窱	t'eu	t'	undefined	undefined	undefined	1	null
嬥	deu	d	undefined	undefined	undefined	0	null
嬥	deu	d	undefined	undefined	undefined	2	null
嬥	deu	d	undefined	undefined	undefined	1	null
嬥	druŋ	dr	undefined	undefined	undefined	3	null
朓	t'eu	t'	undefined	undefined	undefined	0	null
朓	t'eu	t'	undefined	undefined	undefined	1	null
朓	tr'ieu	tr'	undefined	undefined	undefined	2	null
脁	t'eu	t'	undefined	undefined	undefined	0	null
脁	tr'ieu	tr'	undefined	undefined	undefined	2	null
眺	t'eu	t'	undefined	undefined	undefined	2	null
粜	t'eu	t'	undefined	undefined	undefined	2	null
絩	t'eu	t'	undefined	undefined	undefined	2	null
趒	deu	d	undefined	undefined	undefined	0	null
趒	t'eu	t'	undefined	undefined	undefined	0	null
趒	t'eu	t'	undefined	undefined	undefined	2	null
跳	deu	d	undefined	undefined	undefined	0	null
覜	t'eu	t'	undefined	undefined	undefined	2	null
頫	pyo	p	undefined	undefined	undefined	1	null
頫	t'eu	t'	undefined	undefined	undefined	2	null
糶	t'eu	t'	undefined	undefined	undefined	2	null
帖	t'em	t'	undefined	undefined	undefined	3	null
怗	t'em	t'	undefined	undefined	undefined	3	null
萜	t'em	t'	undefined	undefined	undefined	3	null
聑	tem	t	undefined	undefined	undefined	3	null
貼	t'em	t'	undefined	undefined	undefined	3	null
跕	tem	t	undefined	undefined	undefined	3	null
跕	t'em	t'	undefined	undefined	undefined	3	null
䩞	tem	t	undefined	undefined	undefined	3	null
䩞	t'em	t'	undefined	undefined	undefined	3	null
蛈	t'en	t'	undefined	undefined	undefined	3	null
僣	t'en	t'	undefined	undefined	undefined	3	null
鐵	t'en	t'	undefined	undefined	undefined	3	null
驖	den	d	undefined	undefined	undefined	3	null
驖	t'en	t'	undefined	undefined	undefined	3	null
呫	t'em	t'	undefined	undefined	undefined	3	null
飻	t'en	t'	undefined	undefined	undefined	3	null
餮	t'en	t'	undefined	undefined	undefined	3	null
艼	t'eŋ	t'	undefined	undefined	undefined	0	null
艼	t'eŋ	t'	undefined	undefined	undefined	1	null
庁	t'eŋ	t'	undefined	undefined	undefined	0	null
汀	t'eŋ	t'	undefined	undefined	undefined	0	null
汀	t'eŋ	t'	undefined	undefined	undefined	2	null
听	ŋin	ŋ	undefined	undefined	undefined	1	null
听	ŋion	ŋ	undefined	undefined	undefined	1	null
烴	ceŋ	c	undefined	undefined	undefined	1	null
烴	t'eŋ	t'	undefined	undefined	undefined	0	null
渟	deŋ	d	undefined	undefined	undefined	0	null
綎	deŋ	d	undefined	undefined	undefined	0	null
綎	t'eŋ	t'	undefined	undefined	undefined	0	null
䩠	t'eŋ	t'	undefined	undefined	undefined	0	null
䋼	t'eŋ	t'	undefined	undefined	undefined	0	null
鞓	t'eŋ	t'	undefined	undefined	undefined	0	null
聽	t'eŋ	t'	undefined	undefined	undefined	0	null
聽	t'eŋ	t'	undefined	undefined	undefined	2	null
廳	t'eŋ	t'	undefined	undefined	undefined	0	null
㼗	deŋ	d	undefined	undefined	undefined	0	null
廷	deŋ	d	undefined	undefined	undefined	0	null
